JSON_Name,JSON_ValueString
chart.result.0.indicators.quote.0.high.214,83.12000275
chart.result.0.indicators.quote.0.high.215,82.69999695
chart.result.0.indicators.quote.0.high.216,83.08999634
chart.result.0.indicators.quote.0.high.217,86.11000061
chart.result.0.indicators.quote.0.high.218,86.66000366
chart.result.0.indicators.quote.0.high.219,84.98000336
chart.result.0.indicators.quote.0.high.220,86.31999969
chart.result.0.indicators.quote.0.high.221,87.59999847
chart.result.0.indicators.quote.0.high.222,87.38999939
chart.result.0.indicators.quote.0.high.223,87.11000061
chart.result.0.indicators.quote.0.high.224,85.33000183
chart.result.0.indicators.quote.0.high.225,85.13999939
chart.result.0.indicators.quote.0.high.226,84.94999695
chart.result.0.indicators.quote.0.high.227,83.08999634
chart.result.0.indicators.quote.0.high.228,83.83000183
chart.result.0.indicators.quote.0.high.229,85.09999847
chart.result.0.indicators.quote.0.high.230,84.38999939
chart.result.0.indicators.quote.0.high.231,83.5
chart.result.0.indicators.quote.0.high.232,84.26999664
chart.result.0.indicators.quote.0.high.233,84.94000244
chart.result.0.indicators.quote.0.high.234,81.58000183
chart.result.0.indicators.quote.0.high.235,81.62000275
chart.result.0.indicators.quote.0.high.236,80.69999695
chart.result.0.indicators.quote.0.high.237,79.87999725
chart.result.0.indicators.quote.0.high.238,80.06999969
chart.result.0.indicators.quote.0.high.239,81.56999969
chart.result.0.indicators.quote.0.high.240,80.58000183
chart.result.0.indicators.quote.0.high.241,79.63999939
chart.result.0.indicators.quote.0.high.242,79.31999969
chart.result.0.indicators.quote.0.high.243,80.69000244
chart.result.0.indicators.quote.0.high.244,81.55999756
chart.result.0.indicators.quote.0.high.245,81.66000366
chart.result.0.indicators.quote.0.high.246,82.16000366
chart.result.0.indicators.quote.0.high.247,85.12999725
chart.result.0.indicators.quote.0.high.248,86.04000092
chart.result.0.indicators.quote.0.high.249,84.97000122
chart.result.0.indicators.quote.0.high.250,84.91000366
chart.result.0.indicators.quote.0.high.251,85.48999786
chart.result.0.indicators.quote.0.high.252,85.80999756
chart.result.0.indicators.quote.0.high.253,81.83999634
chart.result.0.indicators.quote.0.high.254,84.72000122
chart.result.0.indicators.quote.0.high.255,84.26000214
chart.result.0.indicators.quote.0.high.256,85.66999817
chart.result.0.indicators.quote.0.high.257,85.61000061
chart.result.0.indicators.quote.0.high.258,85.52999878
chart.result.0.indicators.quote.0.high.259,97.08999634
chart.result.0.indicators.quote.0.high.260,91.86000061
chart.result.0.indicators.quote.0.high.261,91.62999725
chart.result.0.indicators.quote.0.high.262,93.70999908
chart.result.0.indicators.quote.0.high.263,95.47000122
chart.result.0.indicators.quote.0.high.264,95.77999878
chart.result.0.indicators.quote.0.high.265,95.76000214
chart.result.0.indicators.quote.0.high.266,94.97000122
chart.result.0.indicators.quote.0.high.267,93.22000122
chart.result.0.indicators.quote.0.high.268,94
chart.result.0.indicators.quote.0.high.269,94.83999634
chart.result.0.indicators.quote.0.high.270,95.47000122
chart.result.0.indicators.quote.0.high.271,95.58000183
chart.result.0.indicators.quote.0.high.272,95.19000244
chart.result.0.indicators.quote.0.high.273,95.86000061
chart.result.0.indicators.quote.0.high.274,98.23000336
chart.result.0.indicators.quote.0.high.275,99.62000275
chart.result.0.indicators.quote.0.high.276,98.93000031
chart.result.0.indicators.quote.0.high.277,99.63999939
chart.result.0.indicators.quote.0.high.278,99.80000305
chart.result.0.indicators.quote.0.high.279,99.75
chart.result.0.indicators.quote.0.high.280,99.79000092
chart.result.0.indicators.quote.0.high.281,101.4300003
chart.result.0.indicators.quote.0.high.282,101.5899963
chart.result.0.indicators.quote.0.high.283,100.7099991
chart.result.0.indicators.quote.0.high.284,99.16000366
chart.result.0.indicators.quote.0.high.285,100.3000031
chart.result.0.indicators.quote.0.high.286,101.4899979
chart.result.0.indicators.quote.0.high.287,102.5800018
chart.result.0.indicators.quote.0.high.288,103.3899994
chart.result.0.indicators.quote.0.high.289,103.5599976
chart.result.0.indicators.quote.0.high.290,104.7600021
chart.result.0.indicators.quote.0.high.291,104.4899979
chart.result.0.indicators.quote.0.high.292,105.7799988
chart.result.0.indicators.quote.0.high.293,104.6900024
chart.result.0.indicators.quote.0.high.294,100.5800018
chart.result.0.indicators.quote.0.high.295,96.58999634
chart.result.0.indicators.quote.0.high.296,96.94999695
chart.result.0.indicators.quote.0.high.297,97.83000183
chart.result.0.indicators.quote.0.high.298,97.65000153
chart.result.0.indicators.quote.0.high.299,98.66999817
chart.result.0.indicators.quote.0.high.300,99.91999817
chart.result.0.indicators.quote.0.high.301,101.5199966
chart.result.0.indicators.quote.0.high.302,101.1800003
chart.result.0.indicators.quote.0.high.303,102.8600006
chart.result.0.indicators.quote.0.high.304,104.7900009
chart.result.0.indicators.quote.0.high.305,104.9499969
chart.result.0.indicators.quote.0.high.306,106.7200012
chart.result.0.indicators.quote.0.high.307,109.2799988
chart.result.0.indicators.quote.0.high.308,109.3899994
chart.result.0.indicators.quote.0.high.309,109.3300018
chart.result.0.indicators.quote.0.high.310,110.6100006
chart.result.0.indicators.quote.0.high.311,111.5999985
chart.result.0.indicators.quote.0.high.312,111.1999969
chart.result.0.indicators.quote.0.high.313,111.7099991
chart.result.0.indicators.quote.0.high.314,111.9400024
chart.result.0.indicators.quote.0.high.315,112.4199982
chart.result.0.indicators.quote.0.high.316,111.2699966
chart.result.0.indicators.quote.0.high.317,111.4700012
chart.result.0.indicators.quote.0.high.318,111.8600006
chart.result.0.indicators.quote.0.high.319,107.4499969
chart.result.0.indicators.quote.0.high.320,104.5400009
chart.result.0.indicators.quote.0.high.321,106.9800034
chart.result.0.indicators.quote.0.high.322,110.6299973
chart.result.0.indicators.quote.0.high.323,109.1699982
chart.result.0.indicators.quote.0.high.324,104.8700027
chart.result.0.indicators.quote.0.high.325,104.6699982
chart.result.0.indicators.quote.0.high.326,103.2399979
chart.result.0.indicators.quote.0.high.327,104.4499969
chart.result.0.indicators.quote.0.high.328,104.3499985
chart.result.0.indicators.quote.0.high.329,104.0999985
chart.result.0.indicators.quote.0.high.330,103.4599991
chart.result.0.indicators.quote.0.high.331,104.4499969
chart.result.0.indicators.quote.0.high.332,104.0699997
chart.result.0.indicators.quote.0.high.333,100.8000031
chart.result.0.indicators.quote.0.high.334,100.5199966
chart.result.0.indicators.quote.0.high.335,102.6200027
chart.result.0.indicators.quote.0.high.336,103.2699966
chart.result.0.indicators.quote.0.high.337,104.3600006
chart.result.0.indicators.quote.0.high.338,108.6699982
chart.result.0.indicators.quote.0.high.339,108.8899994
chart.result.0.indicators.quote.0.high.340,108.1999969
chart.result.0.indicators.quote.0.high.341,111.5899963
chart.result.0.indicators.quote.0.high.342,112.2699966
chart.result.0.indicators.quote.0.high.343,112.1800003
chart.result.0.indicators.quote.0.high.344,114.4400024
chart.result.0.indicators.quote.0.high.345,114.8199997
chart.result.0.indicators.quote.0.high.346,113.6500015
chart.result.0.indicators.quote.0.high.347,115.4700012
chart.result.0.indicators.quote.0.high.348,115.5400009
chart.result.0.indicators.quote.0.high.349,115.3300018
chart.result.0.indicators.quote.0.high.350,115.6399994
chart.result.0.indicators.quote.0.high.351,118.0800018
chart.result.0.indicators.quote.0.high.352,117.2399979
chart.result.0.indicators.quote.0.high.353,116.0299988
chart.result.0.indicators.quote.0.high.354,114.4499969
chart.result.0.indicators.quote.0.high.355,113.8799973
chart.result.0.indicators.quote.0.high.356,113.5400009
chart.result.0.indicators.quote.0.high.357,112.8199997
chart.result.0.indicators.quote.0.high.358,111.5100021
chart.result.0.indicators.quote.0.high.359,114
chart.result.0.indicators.quote.0.high.360,115.75
chart.result.0.indicators.quote.0.high.361,115.4499969
chart.result.0.indicators.quote.0.high.362,114
chart.result.0.indicators.quote.0.high.363,113.5899963
chart.result.0.indicators.quote.0.high.364,111.6699982
chart.result.0.indicators.quote.0.high.365,108.8300018
chart.result.0.indicators.quote.0.high.366,107.5
chart.result.0.indicators.quote.0.high.367,107.7300034
chart.result.0.indicators.quote.0.high.368,104.8600006
chart.result.0.indicators.quote.0.high.369,102.9700012
chart.result.0.indicators.quote.0.high.370,100.9300003
chart.result.0.indicators.quote.0.high.371,98.72000122
chart.result.0.indicators.quote.0.high.372,102.2699966
chart.result.0.indicators.quote.0.high.373,102.7699966
chart.result.0.indicators.quote.0.high.374,105.6299973
chart.result.0.indicators.quote.0.high.375,105.6800003
chart.result.0.indicators.quote.0.high.376,104.9800034
chart.result.0.indicators.quote.0.high.377,103.4400024
chart.result.0.indicators.quote.0.high.378,101.5
chart.result.0.indicators.quote.0.high.379,101.8199997
chart.result.0.indicators.quote.0.high.380,103
chart.result.0.indicators.quote.0.high.381,100.0199966
chart.result.0.indicators.quote.0.high.382,98.94999695
chart.result.0.indicators.quote.0.high.383,101.4300003
chart.result.0.indicators.quote.0.high.384,101.4899979
chart.result.0.indicators.quote.0.high.385,107.6299973
chart.result.0.indicators.quote.0.high.386,109.2099991
chart.result.0.indicators.quote.0.high.387,110.4899979
chart.result.0.indicators.quote.0.high.388,107.4599991
chart.result.0.indicators.quote.0.high.389,107.7200012
chart.result.0.indicators.quote.0.high.390,124.8600006
chart.result.0.indicators.quote.0.high.391,125.5
chart.result.0.indicators.quote.0.high.392,118.0800018
chart.result.0.indicators.quote.0.high.393,113
chart.result.0.indicators.quote.0.high.394,114.1299973
chart.result.0.indicators.quote.0.high.395,116.3399963
chart.result.0.indicators.quote.0.high.396,118.4199982
chart.result.0.indicators.quote.0.high.397,119.5699997
chart.result.0.indicators.quote.0.high.398,115.4899979
chart.result.0.indicators.quote.0.high.399,106.9499969
chart.result.0.indicators.quote.0.high.400,109.4899979
chart.result.0.indicators.quote.0.high.401,109.1999969
chart.result.0.indicators.quote.0.high.402,113.2099991
chart.result.0.indicators.quote.0.high.403,113.5599976
chart.result.0.indicators.quote.0.high.404,119.0999985
chart.result.0.indicators.quote.0.high.405,124.2799988
chart.result.0.indicators.quote.0.high.406,125.5
chart.result.0.indicators.quote.0.high.407,127.6999969
chart.result.0.indicators.quote.0.high.408,129.2799988
chart.result.0.indicators.quote.0.high.409,128.1999969
chart.result.0.indicators.quote.0.high.410,128.6300049
chart.result.0.indicators.quote.0.high.411,128.3000031
chart.result.0.indicators.quote.0.high.412,130.1300049
chart.result.0.indicators.quote.0.high.413,131.8200073
chart.result.0.indicators.quote.0.high.414,131.2400055
chart.result.0.indicators.quote.0.high.415,131.0500031
chart.result.0.indicators.quote.0.high.416,127.8799973
chart.result.0.indicators.quote.0.high.417,123.5599976
chart.result.0.indicators.quote.0.high.418,126.3199997
chart.result.0.indicators.quote.0.high.419,122.8000031
chart.result.0.indicators.quote.0.high.420,120.0199966
chart.result.0.indicators.quote.0.high.421,113.9899979
chart.result.0.indicators.quote.0.high.422,118.9199982
chart.result.0.indicators.quote.0.high.423,119.9100037
chart.result.0.indicators.quote.0.high.424,121.5299988
chart.result.0.indicators.quote.0.high.425,120.6999969
chart.result.0.indicators.quote.0.high.426,118.7200012
chart.result.0.indicators.quote.0.high.427,118.9499969
chart.result.0.indicators.quote.0.high.428,125.3199997
chart.result.0.indicators.quote.0.high.429,128.1699982
chart.result.0.indicators.quote.0.high.430,126.9899979
chart.result.0.indicators.quote.0.high.431,125.3899994
chart.result.0.indicators.quote.0.high.432,123.7399979
chart.result.0.indicators.quote.0.high.433,121.0800018
chart.result.0.indicators.quote.0.high.434,119.4199982
chart.result.0.indicators.quote.0.high.435,122.6699982
chart.result.0.indicators.quote.0.high.436,124.0999985
chart.result.0.indicators.quote.0.high.437,123
chart.result.0.indicators.quote.0.high.438,124.6299973
chart.result.0.indicators.quote.0.high.439,123.7300034
chart.result.0.indicators.quote.0.high.440,124.0999985
chart.result.0.indicators.quote.0.high.441,123.7600021
chart.result.0.indicators.quote.0.high.442,129.8800049
chart.result.0.indicators.quote.0.high.443,128.1199951
chart.result.0.indicators.quote.0.high.444,127.2799988
chart.result.0.indicators.quote.0.high.445,128.7299957
chart.result.0.indicators.quote.0.high.446,131.7299957
chart.result.0.indicators.quote.0.high.447,130.5399933
chart.result.0.indicators.quote.0.high.448,133.6300049
chart.result.0.indicators.quote.0.high.449,133.7400055
chart.result.0.indicators.quote.0.high.450,128
chart.result.0.indicators.quote.0.high.451,123.9499969
chart.result.0.indicators.quote.0.high.452,122.3700027
chart.result.0.indicators.quote.0.high.453,123.5699997
chart.result.0.indicators.quote.0.high.454,126.1699982
chart.result.0.indicators.quote.0.high.455,127.6999969
chart.result.0.indicators.quote.0.high.456,130.4499969
chart.result.0.indicators.quote.0.high.457,130.5599976
chart.result.0.indicators.quote.0.high.458,129.7100067
chart.result.0.indicators.quote.0.high.459,128.5299988
chart.result.0.indicators.quote.0.high.460,131.1199951
chart.result.0.indicators.quote.0.high.461,133.1399994
chart.result.0.indicators.quote.0.high.462,134.9700012
chart.result.0.indicators.quote.0.high.463,134.5
chart.result.0.indicators.quote.0.high.464,132.3500061
chart.result.0.indicators.quote.0.high.465,132.4600067
chart.result.0.indicators.quote.0.high.466,133.5
chart.result.0.indicators.quote.0.high.467,133.8600006
chart.result.0.indicators.quote.0.high.468,125
chart.result.0.indicators.quote.0.high.469,125.5899963
chart.result.0.indicators.quote.0.high.470,125.6200027
chart.result.0.indicators.quote.0.high.471,124.8000031
chart.result.0.indicators.quote.0.high.472,127.1800003
chart.result.0.indicators.quote.0.high.473,129.9299927
chart.result.0.indicators.quote.0.high.474,131.4700012
chart.result.0.indicators.quote.0.high.475,132.0500031
chart.result.0.indicators.quote.0.high.476,131.5399933
chart.result.0.indicators.quote.0.high.477,132.3099976
chart.result.0.indicators.quote.0.high.478,133.8800049
chart.result.0.indicators.quote.0.high.479,134.6799927
chart.result.0.indicators.quote.0.high.480,136.9199982
chart.result.0.indicators.quote.0.high.481,136.3099976
chart.result.0.indicators.quote.0.high.482,127.8799973
chart.result.0.indicators.quote.0.high.483,129.0599976
chart.result.0.indicators.quote.0.high.484,127.9499969
chart.result.0.indicators.quote.0.high.485,125.1999969
chart.result.0.indicators.quote.0.high.486,127.3399963
chart.result.0.indicators.quote.0.high.487,129.6100006
chart.result.0.indicators.quote.0.high.488,129.6900024
chart.result.0.indicators.quote.0.high.489,131.9900055
chart.result.0.indicators.quote.0.high.490,130.5700073
chart.result.0.indicators.quote.0.high.491,125.6399994
chart.result.0.indicators.quote.0.high.492,124.0599976
chart.result.0.indicators.quote.0.high.493,124.75
chart.result.0.indicators.quote.0.high.494,126.7300034
chart.result.0.indicators.quote.0.high.495,127.3499985
chart.result.0.indicators.quote.0.high.496,126.3600006
chart.result.0.indicators.quote.0.high.497,126.6100006
chart.result.0.indicators.quote.0.high.498,127.1500015
chart.result.0.indicators.quote.0.high.499,125.0999985
chart.result.0.indicators.quote.0.high.500,121.2799988
chart.result.0.indicators.quote.0.high.501,119.8300018
chart.result.0.indicators.quote.0.high.502,119.3399963
chart.result.0.indicators.adjclose.0.adjclose.0,53.97999954
chart.result.0.indicators.adjclose.0.adjclose.1,53.63000107
chart.result.0.indicators.adjclose.0.adjclose.2,53.65000153
chart.result.0.indicators.adjclose.0.adjclose.3,53.47999954
chart.result.0.indicators.adjclose.0.adjclose.4,53.68000031
chart.result.0.indicators.adjclose.0.adjclose.5,54.11000061
chart.result.0.indicators.adjclose.0.adjclose.6,54.77999878
chart.result.0.indicators.adjclose.0.adjclose.7,54.70000076
chart.result.0.indicators.adjclose.0.adjclose.8,58.04999924
chart.result.0.indicators.adjclose.0.adjclose.9,60.43999863
chart.result.0.indicators.adjclose.0.adjclose.10,60.04999924
chart.result.0.indicators.adjclose.0.adjclose.11,60.08000183
chart.result.0.indicators.adjclose.0.adjclose.12,60.47999954
chart.result.0.indicators.adjclose.0.adjclose.13,60.31000137
chart.result.0.indicators.adjclose.0.adjclose.14,60.72000122
chart.result.0.indicators.adjclose.0.adjclose.15,61.93000031
chart.result.0.indicators.adjclose.0.adjclose.16,61.97999954
chart.result.0.indicators.adjclose.0.adjclose.17,60.22999954
chart.result.0.indicators.adjclose.0.adjclose.18,59.68999863
chart.result.0.indicators.adjclose.0.adjclose.19,60.34000015
chart.result.0.indicators.adjclose.0.adjclose.20,60.43999863
chart.result.0.indicators.adjclose.0.adjclose.21,60.22000122
chart.result.0.indicators.adjclose.0.adjclose.22,61.95999908
chart.result.0.indicators.adjclose.0.adjclose.23,64.15000153
chart.result.0.indicators.adjclose.0.adjclose.24,63.56000137
chart.result.0.indicators.adjclose.0.adjclose.25,62.52000046
chart.result.0.indicators.adjclose.0.adjclose.26,62.00999832
chart.result.0.indicators.adjclose.0.adjclose.27,62.43000031
chart.result.0.indicators.adjclose.0.adjclose.28,62.68000031
chart.result.0.indicators.adjclose.0.adjclose.29,62.34999847
chart.result.0.indicators.adjclose.0.adjclose.30,61.97000122
chart.result.0.indicators.adjclose.0.adjclose.31,61.91999817
chart.result.0.indicators.adjclose.0.adjclose.32,63.18999863
chart.result.0.indicators.adjclose.0.adjclose.33,60.29999924
chart.result.0.indicators.adjclose.0.adjclose.34,60.22000122
chart.result.0.indicators.adjclose.0.adjclose.35,62.15000153
chart.result.0.indicators.adjclose.0.adjclose.36,62.11999893
chart.result.0.indicators.adjclose.0.adjclose.37,61.79999924
chart.result.0.indicators.adjclose.0.adjclose.38,62.04999924
chart.result.0.indicators.adjclose.0.adjclose.39,63.77999878
chart.result.0.indicators.adjclose.0.adjclose.40,62.88999939
chart.result.0.indicators.adjclose.0.adjclose.41,64.94000244
chart.result.0.indicators.adjclose.0.adjclose.42,65.72000122
chart.result.0.indicators.adjclose.0.adjclose.43,66.5
chart.result.0.indicators.adjclose.0.adjclose.44,66.05000305
chart.result.0.indicators.adjclose.0.adjclose.45,64.47000122
chart.result.0.indicators.adjclose.0.adjclose.46,64.12999725
chart.result.0.indicators.adjclose.0.adjclose.47,61.77000046
chart.result.0.indicators.adjclose.0.adjclose.48,61.27000046
chart.result.0.indicators.adjclose.0.adjclose.49,61.15999985
chart.result.0.indicators.adjclose.0.adjclose.50,62.04999924
chart.result.0.indicators.adjclose.0.adjclose.51,61.27000046
chart.result.0.indicators.adjclose.0.adjclose.52,62.54000092
chart.result.0.indicators.adjclose.0.adjclose.53,62.27000046
chart.result.0.indicators.adjclose.0.adjclose.54,62.91999817
chart.result.0.indicators.adjclose.0.adjclose.55,64.47000122
chart.result.0.indicators.adjclose.0.adjclose.56,63.63000107
chart.result.0.indicators.adjclose.0.adjclose.57,62.88999939
chart.result.0.indicators.adjclose.0.adjclose.58,64.02999878
chart.result.0.indicators.adjclose.0.adjclose.59,63.75999832
chart.result.0.indicators.adjclose.0.adjclose.60,64.45999908
chart.result.0.indicators.adjclose.0.adjclose.61,64.43000031
chart.result.0.indicators.adjclose.0.adjclose.62,63.77000046
chart.result.0.indicators.adjclose.0.adjclose.63,64.44999695
chart.result.0.indicators.adjclose.0.adjclose.64,64.93000031
chart.result.0.indicators.adjclose.0.adjclose.65,64.98000336
chart.result.0.indicators.adjclose.0.adjclose.66,64.87000275
chart.result.0.indicators.adjclose.0.adjclose.67,64.84999847
chart.result.0.indicators.adjclose.0.adjclose.68,64.44999695
chart.result.0.indicators.adjclose.0.adjclose.69,65.47000122
chart.result.0.indicators.adjclose.0.adjclose.70,64.01999664
chart.result.0.indicators.adjclose.0.adjclose.71,69.80000305
chart.result.0.indicators.adjclose.0.adjclose.72,71.30999756
chart.result.0.indicators.adjclose.0.adjclose.73,70.62000275
chart.result.0.indicators.adjclose.0.adjclose.74,69.94000244
chart.result.0.indicators.adjclose.0.adjclose.75,69.86000061
chart.result.0.indicators.adjclose.0.adjclose.76,67.97000122
chart.result.0.indicators.adjclose.0.adjclose.77,68.66999817
chart.result.0.indicators.adjclose.0.adjclose.78,70.36000061
chart.result.0.indicators.adjclose.0.adjclose.79,70.30000305
chart.result.0.indicators.adjclose.0.adjclose.80,70.81999969
chart.result.0.indicators.adjclose.0.adjclose.81,69.31999969
chart.result.0.indicators.adjclose.0.adjclose.82,69.73999786
chart.result.0.indicators.adjclose.0.adjclose.83,70.26999664
chart.result.0.indicators.adjclose.0.adjclose.84,71.63999939
chart.result.0.indicators.adjclose.0.adjclose.85,71.52999878
chart.result.0.indicators.adjclose.0.adjclose.86,72.02999878
chart.result.0.indicators.adjclose.0.adjclose.87,71.80999756
chart.result.0.indicators.adjclose.0.adjclose.88,71.68000031
chart.result.0.indicators.adjclose.0.adjclose.89,71.51999664
chart.result.0.indicators.adjclose.0.adjclose.90,72
chart.result.0.indicators.adjclose.0.adjclose.91,72.48000336
chart.result.0.indicators.adjclose.0.adjclose.92,72.66000366
chart.result.0.indicators.adjclose.0.adjclose.93,71.98000336
chart.result.0.indicators.adjclose.0.adjclose.94,72.12000275
chart.result.0.indicators.adjclose.0.adjclose.95,72.23999786
chart.result.0.indicators.adjclose.0.adjclose.96,72.84999847
chart.result.0.indicators.adjclose.0.adjclose.97,74.80000305
chart.result.0.indicators.adjclose.0.adjclose.98,75.62999725
chart.result.0.indicators.adjclose.0.adjclose.99,75.41000366
chart.result.0.indicators.adjclose.0.adjclose.100,75.23000336
chart.result.0.indicators.adjclose.0.adjclose.101,75.01999664
chart.result.0.indicators.adjclose.0.adjclose.102,75.97000122
chart.result.0.indicators.adjclose.0.adjclose.103,75.56999969
chart.result.0.indicators.adjclose.0.adjclose.104,75.25
chart.result.0.indicators.adjclose.0.adjclose.105,75.43000031
chart.result.0.indicators.adjclose.0.adjclose.106,75.58000183
chart.result.0.indicators.adjclose.0.adjclose.107,73.88999939
chart.result.0.indicators.adjclose.0.adjclose.108,73.83000183
chart.result.0.indicators.adjclose.0.adjclose.109,75.65000153
chart.result.0.indicators.adjclose.0.adjclose.110,74.56999969
chart.result.0.indicators.adjclose.0.adjclose.111,74.88999939
chart.result.0.indicators.adjclose.0.adjclose.112,75.38999939
chart.result.0.indicators.adjclose.0.adjclose.113,75.98000336
chart.result.0.indicators.adjclose.0.adjclose.114,76.12000275
chart.result.0.indicators.adjclose.0.adjclose.115,76.90000153
chart.result.0.indicators.adjclose.0.adjclose.116,77.37999725
chart.result.0.indicators.adjclose.0.adjclose.117,77.65000153
chart.result.0.indicators.adjclose.0.adjclose.118,76.23000336
chart.result.0.indicators.adjclose.0.adjclose.119,76.94000244
chart.result.0.indicators.adjclose.0.adjclose.120,77.22000122
chart.result.0.indicators.adjclose.0.adjclose.121,77.66999817
chart.result.0.indicators.adjclose.0.adjclose.122,78.33000183
chart.result.0.indicators.adjclose.0.adjclose.123,79.01999664
chart.result.0.indicators.adjclose.0.adjclose.124,78.66999817
chart.result.0.indicators.adjclose.0.adjclose.125,78.62000275
chart.result.0.indicators.adjclose.0.adjclose.126,78.77999878
chart.result.0.indicators.adjclose.0.adjclose.127,79.15000153
chart.result.0.indicators.adjclose.0.adjclose.128,78.86000061
chart.result.0.indicators.adjclose.0.adjclose.129,78.30000305
chart.result.0.indicators.adjclose.0.adjclose.130,79.37999725
chart.result.0.indicators.adjclose.0.adjclose.131,79.33999634
chart.result.0.indicators.adjclose.0.adjclose.132,79.52999878
chart.result.0.indicators.adjclose.0.adjclose.133,81.08999634
chart.result.0.indicators.adjclose.0.adjclose.134,80.76000214
chart.result.0.indicators.adjclose.0.adjclose.135,82.16999817
chart.result.0.indicators.adjclose.0.adjclose.136,74.59999847
chart.result.0.indicators.adjclose.0.adjclose.137,71.40000153
chart.result.0.indicators.adjclose.0.adjclose.138,70.26999664
chart.result.0.indicators.adjclose.0.adjclose.139,71.25
chart.result.0.indicators.adjclose.0.adjclose.140,71.63999939
chart.result.0.indicators.adjclose.0.adjclose.141,72.15000153
chart.result.0.indicators.adjclose.0.adjclose.142,71.23999786
chart.result.0.indicators.adjclose.0.adjclose.143,71.18000031
chart.result.0.indicators.adjclose.0.adjclose.144,70.34999847
chart.result.0.indicators.adjclose.0.adjclose.145,70.30999756
chart.result.0.indicators.adjclose.0.adjclose.146,70.19000244
chart.result.0.indicators.adjclose.0.adjclose.147,70.09999847
chart.result.0.indicators.adjclose.0.adjclose.148,69.68000031
chart.result.0.indicators.adjclose.0.adjclose.149,69.43000031
chart.result.0.indicators.adjclose.0.adjclose.150,70.06999969
chart.result.0.indicators.adjclose.0.adjclose.151,70.38999939
chart.result.0.indicators.adjclose.0.adjclose.152,70.94000244
chart.result.0.indicators.adjclose.0.adjclose.153,68.95999908
chart.result.0.indicators.adjclose.0.adjclose.154,70.30000305
chart.result.0.indicators.adjclose.0.adjclose.155,70.31999969
chart.result.0.indicators.adjclose.0.adjclose.156,68.76999664
chart.result.0.indicators.adjclose.0.adjclose.157,69.87000275
chart.result.0.indicators.adjclose.0.adjclose.158,70.76000214
chart.result.0.indicators.adjclose.0.adjclose.159,71.61000061
chart.result.0.indicators.adjclose.0.adjclose.160,71.58999634
chart.result.0.indicators.adjclose.0.adjclose.161,71.19000244
chart.result.0.indicators.adjclose.0.adjclose.162,70.66999817
chart.result.0.indicators.adjclose.0.adjclose.163,70.09999847
chart.result.0.indicators.adjclose.0.adjclose.164,69.38999939
chart.result.0.indicators.adjclose.0.adjclose.165,70.62999725
chart.result.0.indicators.adjclose.0.adjclose.166,71.05999756
chart.result.0.indicators.adjclose.0.adjclose.167,70.68000031
chart.result.0.indicators.adjclose.0.adjclose.168,70.05999756
chart.result.0.indicators.adjclose.0.adjclose.169,70.75
chart.result.0.indicators.adjclose.0.adjclose.170,70.19000244
chart.result.0.indicators.adjclose.0.adjclose.171,70.70999908
chart.result.0.indicators.adjclose.0.adjclose.172,70.56999969
chart.result.0.indicators.adjclose.0.adjclose.173,70.36000061
chart.result.0.indicators.adjclose.0.adjclose.174,69.19999695
chart.result.0.indicators.adjclose.0.adjclose.175,70.20999908
chart.result.0.indicators.adjclose.0.adjclose.176,71.61000061
chart.result.0.indicators.adjclose.0.adjclose.177,70.27999878
chart.result.0.indicators.adjclose.0.adjclose.178,70.27999878
chart.result.0.indicators.adjclose.0.adjclose.179,70.62999725
chart.result.0.indicators.adjclose.0.adjclose.180,70.80000305
chart.result.0.indicators.adjclose.0.adjclose.181,72.69000244
chart.result.0.indicators.adjclose.0.adjclose.182,73.69999695
chart.result.0.indicators.adjclose.0.adjclose.183,74.51999664
chart.result.0.indicators.adjclose.0.adjclose.184,73.19999695
chart.result.0.indicators.adjclose.0.adjclose.185,74.06999969
chart.result.0.indicators.adjclose.0.adjclose.186,73.04000092
chart.result.0.indicators.adjclose.0.adjclose.187,73.94999695
chart.result.0.indicators.adjclose.0.adjclose.188,74.41999817
chart.result.0.indicators.adjclose.0.adjclose.189,73.56999969
chart.result.0.indicators.adjclose.0.adjclose.190,73.30999756
chart.result.0.indicators.adjclose.0.adjclose.191,74.94999695
chart.result.0.indicators.adjclose.0.adjclose.192,76.81999969
chart.result.0.indicators.adjclose.0.adjclose.193,77.15000153
chart.result.0.indicators.adjclose.0.adjclose.194,76.05999756
chart.result.0.indicators.adjclose.0.adjclose.195,76.80999756
chart.result.0.indicators.adjclose.0.adjclose.196,77.08999634
chart.result.0.indicators.adjclose.0.adjclose.197,84.01000214
chart.result.0.indicators.adjclose.0.adjclose.198,80.12000275
chart.result.0.indicators.adjclose.0.adjclose.199,79.30000305
chart.result.0.indicators.adjclose.0.adjclose.200,77.83000183
chart.result.0.indicators.adjclose.0.adjclose.201,76.15000153
chart.result.0.indicators.adjclose.0.adjclose.202,77.34999847
chart.result.0.indicators.adjclose.0.adjclose.203,78.98000336
chart.result.0.indicators.adjclose.0.adjclose.204,79.80000305
chart.result.0.indicators.adjclose.0.adjclose.205,81.79000092
chart.result.0.indicators.adjclose.0.adjclose.206,83.31999969
chart.result.0.indicators.adjclose.0.adjclose.207,82.15000153
chart.result.0.indicators.adjclose.0.adjclose.208,82.66000366
chart.result.0.indicators.adjclose.0.adjclose.209,82.16000366
